Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit,Sales
7101,Product_001,SKU_037,Health & Wellness,3,402.92,1208.76
7101,Product_020,SKU_031,Health & Wellness,3,935.83,2807.4900000000002
2667,Product_092,SKU_494,Fashion & Apparel,2,982.56,1965.12
2667,Product_106,SKU_054,Books & Media,5,673.56,3367.7999999999997
2667,Product_120,SKU_482,Electronics,4,845.22,3380.88
8606,Product_040,SKU_312,Health & Wellness,4,627.36,2509.44
8606,Product_101,SKU_011,Health & Wellness,2,918.76,1837.52
8606,Product_150,SKU_839,Beauty & Personal Care,4,71.2,284.8
1890,Product_180,SKU_895,Fashion & Apparel,3,874.4,2623.2
1890,Product_106,SKU_630,Books & Media,4,259.32,1037.28
6795,Product_129,SKU_829,Fashion & Apparel,3,596.18,1788.54
6795,Product_067,SKU_819,Home Appliances,3,533.24,1599.72
6795,Product_090,SKU_515,Toys & Games,5,852.28,4261.4
6795,Product_010,SKU_324,Books & Media,3,546.52,1639.56
4856,Product_093,SKU_698,Books & Media,1,555.5,555.5
4856,Product_154,SKU_435,Toys & Games,2,942.96,1885.92
4856,Product_004,SKU_263,Beauty & Personal Care,3,88.62,265.86
4856,Product_179,SKU_633,Home Appliances,2,461.32,922.64
4856,Product_003,SKU_472,Toys & Games,4,636.88,2547.52
9414,Product_199,SKU_346,Automotive,5,985.94,4929.700000000001
9414,Product_124,SKU_501,Toys & Games,3,778.99,2336.9700000000003
9414,Product_041,SKU_399,Automotive,5,780.34,3901.7000000000003
9414,Product_106,SKU_778,Books & Media,4,123.23,492.92
2719,Product_196,SKU_856,Books & Media,3,109.75,329.25
2719,Product_045,SKU_366,Automotive,4,877.6,3510.4
2719,Product_040,SKU_462,Health & Wellness,2,439.96,879.92
2719,Product_015,SKU_486,Books & Media,3,802.05,2406.1499999999996
2719,Product_073,SKU_456,Beauty & Personal Care,5,85.96,429.79999999999995
2719,Product_091,SKU_937,Books & Media,2,784.12,1568.24
1772,Product_004,SKU_290,Beauty & Personal Care,3,46.79,140.37
6692,Product_162,SKU_786,Health & Wellness,2,866.06,1732.12
8559,Product_170,SKU_252,Books & Media,5,596.22,2981.1000000000004
8559,Product_085,SKU_656,Books & Media,4,879.36,3517.44
8559,Product_162,SKU_285,Health & Wellness,1,748.7,748.7
8559,Product_082,SKU_759,Health & Wellness,1,891.04,891.04
7031,Product_110,SKU_934,Health & Wellness,3,204.28,612.84
7031,Product_011,SKU_832,Beauty & Personal Care,1,35.93,35.93
7031,Product_178,SKU_726,Beauty & Personal Care,3,94.67,284.01
7031,Product_027,SKU_420,Books & Media,2,773.24,1546.48
7031,Product_186,SKU_944,Toys & Games,5,783.01,3915.05
7031,Product_066,SKU_147,Home Appliances,5,655.2,3276.0
7031,Product_093,SKU_693,Books & Media,1,420.22,420.22
1267,Product_010,SKU_324,Books & Media,1,810.32,810.32
1267,Product_169,SKU_177,Automotive,2,715.02,1430.04
1267,Product_156,SKU_742,Beauty & Personal Care,2,65.22,130.44
1267,Product_013,SKU_595,Home Appliances,1,380.77,380.77
1165,Product_116,SKU_904,Home Appliances,3,292.02,876.06
1165,Product_108,SKU_916,Books & Media,5,685.3,3426.5
1165,Product_169,SKU_797,Automotive,4,545.97,2183.88
1165,Product_167,SKU_392,Toys & Games,3,749.89,2249.67
1165,Product_062,SKU_459,Toys & Games,2,120.62,241.24
8742,Product_121,SKU_763,Groceries & Gourmet Food,2,543.27,1086.54
8742,Product_041,SKU_399,Automotive,4,859.53,3438.12
8742,Product_163,SKU_975,Fashion & Apparel,4,288.23,1152.92
8742,Product_085,SKU_160,Books & Media,2,638.8,1277.6
1506,Product_020,SKU_764,Health & Wellness,2,104.25,208.5
1506,Product_028,SKU_272,Books & Media,1,94.52,94.52
1506,Product_104,SKU_926,Fashion & Apparel,3,151.42,454.26
1506,Product_072,SKU_777,Electronics,5,744.02,3720.1
1506,Product_090,SKU_377,Toys & Games,1,526.75,526.75
1506,Product_142,SKU_005,Health & Wellness,5,112.63,563.15
1506,Product_148,SKU_963,Groceries & Gourmet Food,3,578.93,1736.79
3023,Product_186,SKU_041,Toys & Games,1,984.93,984.93
3023,Product_029,SKU_592,Automotive,5,824.2,4121.0
3023,Product_052,SKU_040,Health & Wellness,2,360.21,720.42
7942,Product_141,SKU_007,Books & Media,5,393.95,1969.75
7942,Product_008,SKU_414,Fashion & Apparel,3,366.22,1098.66
7942,Product_127,SKU_860,Books & Media,2,351.62,703.24
7631,Product_080,SKU_875,Health & Wellness,1,890.57,890.57
7631,Product_016,SKU_907,Home Appliances,2,467.21,934.42
7631,Product_064,SKU_587,Fashion & Apparel,3,135.89,407.66999999999996
7631,Product_038,SKU_979,Health & Wellness,3,702.75,2108.25
7631,Product_135,SKU_750,Books & Media,5,420.37,2101.85
7631,Product_197,SKU_208,Electronics,2,242.55,485.1
8555,Product_113,SKU_220,Home Appliances,3,875.83,2627.4900000000002
8555,Product_044,SKU_583,Beauty & Personal Care,3,52.02,156.06
8555,Product_012,SKU_517,Home Appliances,3,307.22,921.6600000000001
2261,Product_163,SKU_975,Fashion & Apparel,3,744.79,2234.37
2261,Product_160,SKU_974,Health & Wellness,4,648.42,2593.68
2261,Product_116,SKU_852,Home Appliances,4,109.18,436.72
2261,Product_122,SKU_933,Electronics,3,162.39,487.16999999999996
2261,Product_184,SKU_598,Toys & Games,3,608.25,1824.75
2261,Product_064,SKU_256,Fashion & Apparel,4,175.67,702.68
2261,Product_152,SKU_029,Beauty & Personal Care,5,38.17,190.85000000000002
2261,Product_160,SKU_560,Health & Wellness,4,376.61,1506.44
111,Product_021,SKU_948,Groceries & Gourmet Food,5,750.74,3753.7
111,Product_105,SKU_925,Fashion & Apparel,5,238.34,1191.7
111,Product_078,SKU_149,Automotive,2,551.67,1103.34
7187,Product_199,SKU_398,Automotive,2,656.33,1312.66
9502,Product_167,SKU_392,Toys & Games,5,842.04,4210.2
9502,Product_073,SKU_923,Beauty & Personal Care,5,44.63,223.15
9502,Product_155,SKU_262,Toys & Games,3,613.62,1840.8600000000001
9502,Product_089,SKU_343,Sports & Outdoors,4,318.41,1273.64
9502,Product_104,SKU_073,Fashion & Apparel,3,636.12,1908.3600000000001
5380,Product_124,SKU_910,Toys & Games,4,494.47,1977.88
5380,Product_169,SKU_682,Automotive,1,829.38,829.38
5380,Product_154,SKU_854,Toys & Games,5,502.4,2512.0
1737,Product_074,SKU_885,Beauty & Personal Care,2,90.76,181.52
1737,Product_031,SKU_025,Sports & Outdoors,2,380.73,761.46
1737,Product_166,SKU_523,Sports & Outdoors,3,500.06,1500.18
1737,Product_053,SKU_443,Automotive,4,369.88,1479.52
1253,Product_073,SKU_181,Beauty & Personal Care,1,28.38,28.38
1253,Product_165,SKU_702,Groceries & Gourmet Food,5,205.69,1028.45
1253,Product_025,SKU_394,Toys & Games,2,485.09,970.18
7988,Product_128,SKU_016,Home Appliances,3,653.91,1961.73
7988,Product_191,SKU_153,Books & Media,3,874.7,2624.1000000000004
7988,Product_152,SKU_906,Beauty & Personal Care,3,25.19,75.57000000000001
2047,Product_031,SKU_025,Sports & Outdoors,4,56.05,224.2
1457,Product_084,SKU_057,Groceries & Gourmet Food,5,390.17,1950.8500000000001
1457,Product_072,SKU_777,Electronics,3,530.78,1592.34
1457,Product_046,SKU_891,Fashion & Apparel,5,244.16,1220.8
1457,Product_010,SKU_337,Books & Media,2,272.56,545.12
1457,Product_160,SKU_340,Health & Wellness,5,903.58,4517.900000000001
9858,Product_081,SKU_115,Books & Media,4,369.13,1476.52
9858,Product_040,SKU_462,Health & Wellness,5,372.55,1862.75
9858,Product_106,SKU_778,Books & Media,3,862.84,2588.52
9858,Product_175,SKU_782,Fashion & Apparel,1,892.32,892.32
9858,Product_191,SKU_153,Books & Media,2,778.84,1557.68
9858,Product_009,SKU_234,Home Appliances,1,148.96,148.96
9858,Product_116,SKU_866,Home Appliances,3,520.83,1562.4900000000002
9858,Product_124,SKU_910,Toys & Games,3,983.06,2949.18
765,Product_121,SKU_616,Groceries & Gourmet Food,3,670.5,2011.5
765,Product_146,SKU_328,Sports & Outdoors,4,931.59,3726.36
9656,Product_066,SKU_941,Home Appliances,5,529.87,2649.35
9656,Product_023,SKU_602,Beauty & Personal Care,1,76.21,76.21
9656,Product_167,SKU_332,Toys & Games,2,430.74,861.48
9656,Product_029,SKU_873,Automotive,4,922.81,3691.24
9656,Product_093,SKU_731,Books & Media,1,931.96,931.96
9656,Product_185,SKU_575,Beauty & Personal Care,2,70.09,140.18
7122,Product_063,SKU_671,Health & Wellness,4,420.02,1680.08
7122,Product_023,SKU_605,Beauty & Personal Care,1,80.48,80.48
7122,Product_121,SKU_758,Groceries & Gourmet Food,3,970.22,2910.66
7122,Product_036,SKU_947,Sports & Outdoors,5,346.46,1732.3
633,Product_178,SKU_569,Beauty & Personal Care,4,40.95,163.8
633,Product_176,SKU_503,Health & Wellness,5,416.91,2084.55
633,Product_004,SKU_292,Beauty & Personal Care,5,87.45,437.25
633,Product_141,SKU_007,Books & Media,2,467.25,934.5
633,Product_187,SKU_484,Home Appliances,3,375.79,1127.3700000000001
633,Product_052,SKU_572,Health & Wellness,4,879.11,3516.44
633,Product_168,SKU_717,Groceries & Gourmet Food,2,907.75,1815.5
633,Product_171,SKU_096,Toys & Games,2,910.57,1821.14
633,Product_091,SKU_562,Books & Media,5,651.38,3256.9
2322,Product_118,SKU_674,Toys & Games,2,167.09,334.18
2322,Product_115,SKU_140,Health & Wellness,3,134.15,402.45000000000005
2322,Product_066,SKU_052,Home Appliances,5,691.98,3459.9
2322,Product_078,SKU_816,Automotive,5,659.37,3296.85
323,Product_028,SKU_039,Books & Media,5,380.88,1904.4
323,Product_063,SKU_226,Health & Wellness,2,196.74,393.48
323,Product_064,SKU_166,Fashion & Apparel,4,784.58,3138.32
323,Product_076,SKU_886,Fashion & Apparel,2,539.22,1078.44
323,Product_117,SKU_872,Books & Media,2,285.83,571.66
323,Product_118,SKU_062,Toys & Games,2,838.92,1677.84
689,Product_151,SKU_030,Automotive,4,772.69,3090.76
9783,Product_168,SKU_121,Groceries & Gourmet Food,3,180.99,542.97
9783,Product_042,SKU_200,Books & Media,4,117.18,468.72
9839,Product_149,SKU_766,Groceries & Gourmet Food,4,275.7,1102.8
9839,Product_119,SKU_544,Home Appliances,2,565.38,1130.76
9839,Product_091,SKU_562,Books & Media,4,912.72,3650.88
9839,Product_021,SKU_504,Groceries & Gourmet Food,3,420.36,1261.08
9839,Product_085,SKU_625,Books & Media,2,335.76,671.52
9839,Product_128,SKU_288,Home Appliances,4,731.61,2926.44
9839,Product_089,SKU_343,Sports & Outdoors,3,740.74,2222.2200000000003
9839,Product_016,SKU_664,Home Appliances,5,971.2,4856.0
8558,Product_161,SKU_427,Fashion & Apparel,2,757.3,1514.6
8558,Product_091,SKU_677,Books & Media,2,855.07,1710.14
8558,Product_173,SKU_426,Fashion & Apparel,5,907.62,4538.1
182,Product_116,SKU_232,Home Appliances,1,981.15,981.15
182,Product_098,SKU_485,Books & Media,2,533.25,1066.5
6690,Product_075,SKU_792,Home Appliances,1,806.75,806.75
6690,Product_196,SKU_223,Books & Media,5,227.34,1136.7
6690,Product_148,SKU_251,Groceries & Gourmet Food,5,334.9,1674.5
6690,Product_197,SKU_161,Electronics,4,819.15,3276.6
6690,Product_134,SKU_721,Beauty & Personal Care,1,53.51,53.51
9501,Product_141,SKU_545,Books & Media,2,99.41,198.82
9501,Product_187,SKU_638,Home Appliances,4,974.34,3897.36
6851,Product_029,SKU_828,Automotive,4,520.72,2082.88
6851,Product_034,SKU_724,Automotive,2,307.87,615.74
6851,Product_149,SKU_775,Groceries & Gourmet Food,5,825.6,4128.0
6851,Product_178,SKU_569,Beauty & Personal Care,1,49.53,49.53
6851,Product_136,SKU_901,Groceries & Gourmet Food,2,577.98,1155.96
6851,Product_155,SKU_350,Toys & Games,3,548.72,1646.16
6851,Product_042,SKU_716,Books & Media,4,959.93,3839.72
6851,Product_028,SKU_479,Books & Media,4,522.02,2088.08
6851,Product_004,SKU_497,Beauty & Personal Care,1,90.57,90.57
6851,Product_122,SKU_680,Electronics,2,603.87,1207.74
3132,Product_190,SKU_718,Groceries & Gourmet Food,4,310.66,1242.64
3132,Product_182,SKU_249,Beauty & Personal Care,3,34.7,104.10000000000001
3132,Product_016,SKU_664,Home Appliances,4,844.76,3379.04
3132,Product_040,SKU_312,Health & Wellness,3,735.33,2205.9900000000002
8436,Product_137,SKU_164,Home Appliances,2,977.33,1954.66
8436,Product_040,SKU_462,Health & Wellness,4,777.29,3109.16
8436,Product_115,SKU_297,Health & Wellness,3,702.84,2108.52
8436,Product_141,SKU_545,Books & Media,5,515.74,2578.7
8436,Product_117,SKU_277,Books & Media,2,766.78,1533.56
8436,Product_135,SKU_769,Books & Media,3,817.69,2453.07
8436,Product_002,SKU_169,Home Appliances,5,116.28,581.4
8436,Product_042,SKU_028,Books & Media,1,856.52,856.52
8436,Product_192,SKU_131,Electronics,2,153.22,306.44
8436,Product_099,SKU_845,Beauty & Personal Care,1,88.96,88.96
2588,Product_120,SKU_482,Electronics,4,856.45,3425.8
2588,Product_169,SKU_915,Automotive,1,931.13,931.13
6305,Product_064,SKU_587,Fashion & Apparel,2,130.15,260.3
6305,Product_125,SKU_439,Toys & Games,3,629.98,1889.94
6305,Product_004,SKU_959,Beauty & Personal Care,5,29.13,145.65
5776,Product_159,SKU_198,Electronics,5,416.94,2084.7
5776,Product_116,SKU_367,Home Appliances,5,895.02,4475.1
5776,Product_080,SKU_415,Health & Wellness,5,326.89,1634.4499999999998
5776,Product_023,SKU_103,Beauty & Personal Care,3,87.0,261.0
5776,Product_094,SKU_155,Home Appliances,3,94.59,283.77
5776,Product_057,SKU_999,Automotive,3,133.39,400.16999999999996
5776,Product_072,SKU_795,Electronics,2,383.04,766.08
4602,Product_154,SKU_930,Toys & Games,1,978.19,978.19
4602,Product_137,SKU_095,Home Appliances,4,282.2,1128.8
4602,Product_110,SKU_934,Health & Wellness,3,802.07,2406.21
4602,Product_004,SKU_481,Beauty & Personal Care,4,37.45,149.8
4602,Product_017,SKU_556,Beauty & Personal Care,3,78.34,235.02
4602,Product_027,SKU_420,Books & Media,4,688.49,2753.96
4602,Product_116,SKU_904,Home Appliances,2,152.81,305.62
4602,Product_120,SKU_570,Electronics,3,249.9,749.7
4602,Product_173,SKU_553,Fashion & Apparel,5,203.08,1015.4000000000001
4602,Product_037,SKU_673,Electronics,2,825.32,1650.64
4602,Product_192,SKU_805,Electronics,1,271.01,271.01
4602,Product_058,SKU_045,Health & Wellness,3,509.5,1528.5
4602,Product_074,SKU_043,Beauty & Personal Care,4,66.71,266.84
4602,Product_173,SKU_299,Fashion & Apparel,2,236.48,472.96
4602,Product_143,SKU_109,Fashion & Apparel,4,221.85,887.4
4602,Product_071,SKU_589,Beauty & Personal Care,3,37.33,111.99
9167,Product_045,SKU_425,Automotive,5,923.01,4615.05
9167,Product_106,SKU_054,Books & Media,5,545.17,2725.85
9167,Product_112,SKU_359,Toys & Games,5,558.62,2793.1
9167,Product_106,SKU_706,Books & Media,4,608.67,2434.68
5676,Product_168,SKU_751,Groceries & Gourmet Food,2,347.06,694.12
5676,Product_078,SKU_149,Automotive,5,650.9,3254.5
5676,Product_013,SKU_898,Home Appliances,4,555.57,2222.28
5676,Product_180,SKU_360,Fashion & Apparel,3,365.66,1096.98
5676,Product_169,SKU_177,Automotive,3,605.19,1815.5700000000002
5676,Product_165,SKU_823,Groceries & Gourmet Food,2,256.54,513.08
5676,Product_160,SKU_622,Health & Wellness,5,276.95,1384.75
5676,Product_168,SKU_090,Groceries & Gourmet Food,3,987.62,2962.86
3532,Product_038,SKU_817,Health & Wellness,5,560.86,2804.3
2992,Product_199,SKU_082,Automotive,3,950.67,2852.0099999999998
2992,Product_198,SKU_369,Health & Wellness,4,900.9,3603.6
2992,Product_075,SKU_655,Home Appliances,4,911.07,3644.28
2992,Product_154,SKU_870,Toys & Games,4,918.4,3673.6
2992,Product_016,SKU_664,Home Appliances,1,462.51,462.51
1418,Product_091,SKU_937,Books & Media,5,418.04,2090.2000000000003
1418,Product_097,SKU_036,Toys & Games,1,98.58,98.58
1418,Product_113,SKU_430,Home Appliances,3,150.53,451.59000000000003
1418,Product_153,SKU_958,Toys & Games,2,758.49,1516.98
1418,Product_099,SKU_845,Beauty & Personal Care,4,70.66,282.64
1418,Product_112,SKU_268,Toys & Games,2,147.22,294.44
1418,Product_157,SKU_227,Home Appliances,2,924.23,1848.46
1418,Product_166,SKU_952,Sports & Outdoors,3,735.98,2207.94
3389,Product_025,SKU_278,Toys & Games,3,980.36,2941.08
3389,Product_023,SKU_406,Beauty & Personal Care,2,59.87,119.74
3389,Product_074,SKU_885,Beauty & Personal Care,1,68.99,68.99
6806,Product_171,SKU_096,Toys & Games,5,460.17,2300.85
6806,Product_178,SKU_726,Beauty & Personal Care,2,28.65,57.3
6806,Product_045,SKU_118,Automotive,3,286.62,859.86
6806,Product_143,SKU_951,Fashion & Apparel,4,755.8,3023.2
5733,Product_088,SKU_609,Electronics,5,964.04,4820.2
5733,Product_121,SKU_616,Groceries & Gourmet Food,5,497.46,2487.2999999999997
5733,Product_007,SKU_293,Books & Media,5,546.86,2734.3
2715,Product_171,SKU_215,Toys & Games,4,578.48,2313.92
2715,Product_043,SKU_669,Toys & Games,1,623.52,623.52
2715,Product_183,SKU_250,Fashion & Apparel,1,716.15,716.15
2715,Product_177,SKU_212,Toys & Games,5,933.87,4669.35
2715,Product_123,SKU_264,Automotive,5,498.26,2491.3
2670,Product_147,SKU_453,Electronics,3,716.64,2149.92
2670,Product_017,SKU_093,Beauty & Personal Care,5,36.35,181.75
2670,Product_149,SKU_752,Groceries & Gourmet Food,1,567.26,567.26
3052,Product_073,SKU_373,Beauty & Personal Care,2,62.39,124.78
3052,Product_017,SKU_157,Beauty & Personal Care,2,70.02,140.04
3052,Product_132,SKU_893,Health & Wellness,3,980.66,2941.98
3052,Product_159,SKU_198,Electronics,1,607.75,607.75
3052,Product_121,SKU_763,Groceries & Gourmet Food,4,428.38,1713.52
3052,Product_130,SKU_362,Fashion & Apparel,5,914.06,4570.299999999999
3052,Product_199,SKU_398,Automotive,3,902.03,2706.09
3052,Product_173,SKU_426,Fashion & Apparel,5,331.06,1655.3
3052,Product_044,SKU_583,Beauty & Personal Care,3,96.74,290.21999999999997
3052,Product_037,SKU_673,Electronics,5,454.04,2270.2000000000003
6901,Product_146,SKU_863,Sports & Outdoors,5,693.16,3465.7999999999997
6901,Product_042,SKU_716,Books & Media,1,162.96,162.96
6901,Product_053,SKU_558,Automotive,1,155.76,155.76
1794,Product_046,SKU_370,Fashion & Apparel,4,74.4,297.6
1794,Product_014,SKU_877,Beauty & Personal Care,2,58.15,116.3
1794,Product_138,SKU_242,Toys & Games,3,524.46,1573.38
1794,Product_143,SKU_109,Fashion & Apparel,3,372.46,1117.3799999999999
1794,Product_178,SKU_705,Beauty & Personal Care,3,28.97,86.91
1794,Product_042,SKU_138,Books & Media,4,351.1,1404.4
1794,Product_173,SKU_017,Fashion & Apparel,1,838.47,838.47
1794,Product_107,SKU_843,Sports & Outdoors,3,105.44,316.32
1794,Product_159,SKU_679,Electronics,5,257.27,1286.35
1794,Product_110,SKU_798,Health & Wellness,4,505.24,2020.96
3733,Product_024,SKU_403,Beauty & Personal Care,1,45.57,45.57
3733,Product_108,SKU_492,Books & Media,1,672.97,672.97
3733,Product_077,SKU_317,Automotive,3,254.02,762.0600000000001
3733,Product_041,SKU_260,Automotive,4,340.61,1362.44
3733,Product_129,SKU_696,Fashion & Apparel,1,784.89,784.89
3733,Product_082,SKU_759,Health & Wellness,4,498.4,1993.6
5697,Product_191,SKU_046,Books & Media,3,52.63,157.89000000000001
5697,Product_064,SKU_908,Fashion & Apparel,1,123.97,123.97
5764,Product_155,SKU_262,Toys & Games,2,327.87,655.74
5764,Product_046,SKU_936,Fashion & Apparel,4,453.43,1813.72
5764,Product_127,SKU_860,Books & Media,4,188.54,754.16
5764,Product_061,SKU_048,Toys & Games,2,928.08,1856.16
5764,Product_086,SKU_318,Electronics,5,238.77,1193.8500000000001
5764,Product_098,SKU_897,Books & Media,4,568.85,2275.4
5764,Product_143,SKU_372,Fashion & Apparel,5,100.95,504.75
5764,Product_075,SKU_792,Home Appliances,5,451.63,2258.15
5764,Product_060,SKU_686,Books & Media,1,819.95,819.95
5764,Product_010,SKU_150,Books & Media,3,374.47,1123.41
5764,Product_171,SKU_382,Toys & Games,4,988.74,3954.96
7586,Product_121,SKU_763,Groceries & Gourmet Food,1,411.2,411.2
7586,Product_079,SKU_437,Sports & Outdoors,1,509.02,509.02
7586,Product_070,SKU_144,Sports & Outdoors,5,130.56,652.8
7586,Product_115,SKU_353,Health & Wellness,1,60.38,60.38
7586,Product_096,SKU_665,Home Appliances,5,274.32,1371.6
7586,Product_184,SKU_019,Toys & Games,3,413.93,1241.79
7586,Product_089,SKU_830,Sports & Outdoors,5,211.19,1055.95
7586,Product_031,SKU_025,Sports & Outdoors,1,138.59,138.59
5159,Product_023,SKU_862,Beauty & Personal Care,5,86.48,432.40000000000003
5159,Product_048,SKU_973,Toys & Games,3,892.03,2676.09
5159,Product_027,SKU_411,Books & Media,3,766.39,2299.17
3700,Product_029,SKU_631,Automotive,3,186.75,560.25
3700,Product_184,SKU_019,Toys & Games,5,175.41,877.05
3700,Product_173,SKU_273,Fashion & Apparel,2,251.36,502.72
3700,Product_116,SKU_232,Home Appliances,5,974.84,4874.2
3700,Product_006,SKU_246,Automotive,4,806.62,3226.48
3700,Product_011,SKU_298,Beauty & Personal Care,3,88.87,266.61
3083,Product_199,SKU_880,Automotive,2,663.49,1326.98
3201,Product_110,SKU_333,Health & Wellness,5,217.34,1086.7
3201,Product_175,SKU_530,Fashion & Apparel,5,252.46,1262.3
3201,Product_107,SKU_458,Sports & Outdoors,4,978.45,3913.8
3201,Product_002,SKU_143,Home Appliances,3,988.12,2964.36
3559,Product_198,SKU_081,Health & Wellness,4,866.24,3464.96
3559,Product_137,SKU_412,Home Appliances,5,930.07,4650.35
3559,Product_157,SKU_565,Home Appliances,1,596.09,596.09
4949,Product_169,SKU_741,Automotive,3,244.48,733.4399999999999
4949,Product_014,SKU_877,Beauty & Personal Care,1,79.27,79.27
