Product ID,SKU ID,Category,Price per Unit
Product_004,SKU_497,Beauty & Personal Care,90.57
Product_122,SKU_680,Electronics,603.87
Product_190,SKU_718,Groceries & Gourmet Food,310.66
Product_182,SKU_249,Beauty & Personal Care,34.7
Product_016,SKU_664,Home Appliances,844.76
Product_040,SKU_312,Health & Wellness,735.33
Product_137,SKU_164,Home Appliances,977.33
Product_040,SKU_462,Health & Wellness,777.29
Product_115,SKU_297,Health & Wellness,702.84
Product_141,SKU_545,Books & Media,515.74
Product_117,SKU_277,Books & Media,766.78
Product_135,SKU_769,Books & Media,817.69
Product_002,SKU_169,Home Appliances,116.28
Product_042,SKU_028,Books & Media,856.52
Product_192,SKU_131,Electronics,153.22
Product_099,SKU_845,Beauty & Personal Care,88.96
Product_120,SKU_482,Electronics,856.45
Product_169,SKU_915,Automotive,931.13
Product_064,SKU_587,Fashion & Apparel,130.15
Product_125,SKU_439,Toys & Games,629.98
Product_004,SKU_959,Beauty & Personal Care,29.13
Product_159,SKU_198,Electronics,416.94
Product_116,SKU_367,Home Appliances,895.02
Product_080,SKU_415,Health & Wellness,326.89
Product_023,SKU_103,Beauty & Personal Care,87.0
Product_094,SKU_155,Home Appliances,94.59
Product_057,SKU_999,Automotive,133.39
Product_072,SKU_795,Electronics,383.04
Product_154,SKU_930,Toys & Games,978.19
Product_137,SKU_095,Home Appliances,282.2
Product_110,SKU_934,Health & Wellness,802.07
Product_004,SKU_481,Beauty & Personal Care,37.45
Product_017,SKU_556,Beauty & Personal Care,78.34
Product_027,SKU_420,Books & Media,688.49
Product_116,SKU_904,Home Appliances,152.81
Product_120,SKU_570,Electronics,249.9
Product_173,SKU_553,Fashion & Apparel,203.08
Product_037,SKU_673,Electronics,825.32
Product_192,SKU_805,Electronics,271.01
Product_058,SKU_045,Health & Wellness,509.5
Product_074,SKU_043,Beauty & Personal Care,66.71
Product_173,SKU_299,Fashion & Apparel,236.48
Product_143,SKU_109,Fashion & Apparel,221.85
Product_071,SKU_589,Beauty & Personal Care,37.33
Product_045,SKU_425,Automotive,923.01
Product_106,SKU_054,Books & Media,545.17
Product_112,SKU_359,Toys & Games,558.62
Product_106,SKU_706,Books & Media,608.67
Product_168,SKU_751,Groceries & Gourmet Food,347.06
Product_078,SKU_149,Automotive,650.9
Product_013,SKU_898,Home Appliances,555.57
Product_180,SKU_360,Fashion & Apparel,365.66
Product_169,SKU_177,Automotive,605.19
Product_165,SKU_823,Groceries & Gourmet Food,256.54
Product_160,SKU_622,Health & Wellness,276.95
Product_168,SKU_090,Groceries & Gourmet Food,987.62
Product_038,SKU_817,Health & Wellness,560.86
Product_199,SKU_082,Automotive,950.67
Product_198,SKU_369,Health & Wellness,900.9
Product_075,SKU_655,Home Appliances,911.07
Product_154,SKU_870,Toys & Games,918.4
Product_016,SKU_664,Home Appliances,462.51
Product_091,SKU_937,Books & Media,418.04
Product_097,SKU_036,Toys & Games,98.58
Product_113,SKU_430,Home Appliances,150.53
Product_153,SKU_958,Toys & Games,758.49
Product_099,SKU_845,Beauty & Personal Care,70.66
Product_112,SKU_268,Toys & Games,147.22
Product_157,SKU_227,Home Appliances,924.23
Product_166,SKU_952,Sports & Outdoors,735.98
Product_025,SKU_278,Toys & Games,980.36
Product_023,SKU_406,Beauty & Personal Care,59.87
Product_074,SKU_885,Beauty & Personal Care,68.99
Product_171,SKU_096,Toys & Games,460.17
Product_178,SKU_726,Beauty & Personal Care,28.65
Product_045,SKU_118,Automotive,286.62
Product_143,SKU_951,Fashion & Apparel,755.8
Product_088,SKU_609,Electronics,964.04
Product_121,SKU_616,Groceries & Gourmet Food,497.46
Product_007,SKU_293,Books & Media,546.86
Product_171,SKU_215,Toys & Games,578.48
Product_043,SKU_669,Toys & Games,623.52
Product_183,SKU_250,Fashion & Apparel,716.15
Product_177,SKU_212,Toys & Games,933.87
Product_123,SKU_264,Automotive,498.26
Product_147,SKU_453,Electronics,716.64
Product_017,SKU_093,Beauty & Personal Care,36.35
Product_149,SKU_752,Groceries & Gourmet Food,567.26
Product_073,SKU_373,Beauty & Personal Care,62.39
Product_017,SKU_157,Beauty & Personal Care,70.02
Product_132,SKU_893,Health & Wellness,980.66
Product_159,SKU_198,Electronics,607.75
Product_121,SKU_763,Groceries & Gourmet Food,428.38
Product_130,SKU_362,Fashion & Apparel,914.06
Product_199,SKU_398,Automotive,902.03
Product_173,SKU_426,Fashion & Apparel,331.06
Product_044,SKU_583,Beauty & Personal Care,96.74
Product_037,SKU_673,Electronics,454.04
Product_146,SKU_863,Sports & Outdoors,693.16
Product_042,SKU_716,Books & Media,162.96
Product_053,SKU_558,Automotive,155.76
Product_046,SKU_370,Fashion & Apparel,74.4
Product_014,SKU_877,Beauty & Personal Care,58.15
Product_138,SKU_242,Toys & Games,524.46
Product_143,SKU_109,Fashion & Apparel,372.46
Product_178,SKU_705,Beauty & Personal Care,28.97
Product_042,SKU_138,Books & Media,351.1
Product_173,SKU_017,Fashion & Apparel,838.47
Product_107,SKU_843,Sports & Outdoors,105.44
Product_159,SKU_679,Electronics,257.27
Product_110,SKU_798,Health & Wellness,505.24
Product_024,SKU_403,Beauty & Personal Care,45.57
Product_108,SKU_492,Books & Media,672.97
Product_077,SKU_317,Automotive,254.02
Product_041,SKU_260,Automotive,340.61
Product_129,SKU_696,Fashion & Apparel,784.89
Product_082,SKU_759,Health & Wellness,498.4
Product_191,SKU_046,Books & Media,52.63
Product_064,SKU_908,Fashion & Apparel,123.97
Product_155,SKU_262,Toys & Games,327.87
Product_046,SKU_936,Fashion & Apparel,453.43
Product_127,SKU_860,Books & Media,188.54
Product_061,SKU_048,Toys & Games,928.08
Product_086,SKU_318,Electronics,238.77
Product_098,SKU_897,Books & Media,568.85
Product_143,SKU_372,Fashion & Apparel,100.95
Product_075,SKU_792,Home Appliances,451.63
Product_060,SKU_686,Books & Media,819.95
Product_010,SKU_150,Books & Media,374.47
Product_171,SKU_382,Toys & Games,988.74
Product_121,SKU_763,Groceries & Gourmet Food,411.2
Product_079,SKU_437,Sports & Outdoors,509.02
Product_070,SKU_144,Sports & Outdoors,130.56
Product_115,SKU_353,Health & Wellness,60.38
Product_096,SKU_665,Home Appliances,274.32
Product_184,SKU_019,Toys & Games,413.93
Product_089,SKU_830,Sports & Outdoors,211.19
Product_031,SKU_025,Sports & Outdoors,138.59
Product_023,SKU_862,Beauty & Personal Care,86.48
Product_048,SKU_973,Toys & Games,892.03
Product_027,SKU_411,Books & Media,766.39
Product_029,SKU_631,Automotive,186.75
Product_184,SKU_019,Toys & Games,175.41
Product_173,SKU_273,Fashion & Apparel,251.36
Product_116,SKU_232,Home Appliances,974.84
Product_006,SKU_246,Automotive,806.62
Product_011,SKU_298,Beauty & Personal Care,88.87
Product_199,SKU_880,Automotive,663.49
Product_110,SKU_333,Health & Wellness,217.34
Product_175,SKU_530,Fashion & Apparel,252.46
Product_107,SKU_458,Sports & Outdoors,978.45
Product_002,SKU_143,Home Appliances,988.12
Product_198,SKU_081,Health & Wellness,866.24
Product_137,SKU_412,Home Appliances,930.07
Product_157,SKU_565,Home Appliances,596.09
Product_169,SKU_741,Automotive,244.48
Product_014,SKU_877,Beauty & Personal Care,79.27
Product_029,SKU_631,Automotive,764.08
Product_014,SKU_877,Beauty & Personal Care,36.47
Product_029,SKU_631,Automotive,446.33
Product_115,SKU_297,Health & Wellness,104.67
Product_046,SKU_936,Fashion & Apparel,636.71
Product_116,SKU_367,Home Appliances,537.56
Product_113,SKU_102,Home Appliances,784.44
Product_082,SKU_759,Health & Wellness,571.05
Product_173,SKU_491,Fashion & Apparel,652.99
Product_137,SKU_610,Home Appliances,484.47
Product_117,SKU_450,Books & Media,165.02
Product_023,SKU_452,Beauty & Personal Care,28.9
Product_112,SKU_268,Toys & Games,967.21
Product_118,SKU_062,Toys & Games,633.03
Product_006,SKU_246,Automotive,906.65
Product_197,SKU_161,Electronics,225.29
Product_063,SKU_085,Health & Wellness,487.44
Product_071,SKU_248,Beauty & Personal Care,55.52
Product_157,SKU_247,Home Appliances,653.7
Product_063,SKU_671,Health & Wellness,841.44
Product_075,SKU_371,Home Appliances,745.34
Product_062,SKU_421,Toys & Games,983.41
Product_008,SKU_414,Fashion & Apparel,462.85
Product_071,SKU_006,Beauty & Personal Care,85.95
Product_172,SKU_522,Groceries & Gourmet Food,192.41
Product_016,SKU_907,Home Appliances,874.06
Product_084,SKU_057,Groceries & Gourmet Food,266.58
Product_001,SKU_980,Health & Wellness,381.4
Product_108,SKU_505,Books & Media,507.3
Product_181,SKU_228,Beauty & Personal Care,50.97
Product_116,SKU_232,Home Appliances,233.57
Product_109,SKU_451,Fashion & Apparel,341.75
Product_064,SKU_256,Fashion & Apparel,471.41
Product_177,SKU_212,Toys & Games,168.62
Product_125,SKU_770,Toys & Games,988.01
Product_178,SKU_705,Beauty & Personal Care,20.4
Product_155,SKU_262,Toys & Games,107.98
Product_040,SKU_534,Health & Wellness,307.81
Product_063,SKU_768,Health & Wellness,588.72
Product_121,SKU_879,Groceries & Gourmet Food,402.95
Product_160,SKU_974,Health & Wellness,771.86
Product_059,SKU_687,Fashion & Apparel,168.21
Product_091,SKU_799,Books & Media,666.07
Product_178,SKU_726,Beauty & Personal Care,52.86
Product_007,SKU_293,Books & Media,850.35
Product_131,SKU_047,Health & Wellness,717.87
Product_029,SKU_873,Automotive,518.19
Product_156,SKU_069,Beauty & Personal Care,94.55
Product_094,SKU_075,Home Appliances,75.55
Product_028,SKU_272,Books & Media,643.19
Product_191,SKU_046,Books & Media,731.9
Product_063,SKU_813,Health & Wellness,640.1
Product_187,SKU_638,Home Appliances,942.05
Product_088,SKU_105,Electronics,454.15
Product_030,SKU_056,Toys & Games,563.67
Product_191,SKU_159,Books & Media,514.43
Product_160,SKU_296,Health & Wellness,672.45
Product_044,SKU_583,Beauty & Personal Care,40.61
Product_043,SKU_846,Toys & Games,934.39
Product_116,SKU_628,Home Appliances,865.73
Product_100,SKU_004,Electronics,537.08
Product_059,SKU_687,Fashion & Apparel,201.1
Product_131,SKU_461,Health & Wellness,405.55
Product_054,SKU_410,Books & Media,467.84
Product_113,SKU_102,Home Appliances,162.76
Product_125,SKU_439,Toys & Games,628.52
Product_017,SKU_126,Beauty & Personal Care,90.65
Product_004,SKU_292,Beauty & Personal Care,86.68
Product_080,SKU_415,Health & Wellness,521.07
Product_100,SKU_004,Electronics,142.27
Product_090,SKU_521,Toys & Games,163.99
Product_031,SKU_025,Sports & Outdoors,362.97
Product_195,SKU_847,Fashion & Apparel,433.99
Product_173,SKU_299,Fashion & Apparel,701.71
Product_060,SKU_207,Books & Media,506.04
Product_091,SKU_646,Books & Media,575.96
Product_042,SKU_316,Books & Media,614.02
Product_162,SKU_881,Health & Wellness,528.85
Product_113,SKU_430,Home Appliances,680.82
Product_032,SKU_968,Electronics,75.82
Product_057,SKU_999,Automotive,124.5
Product_011,SKU_111,Beauty & Personal Care,21.5
Product_046,SKU_936,Fashion & Apparel,207.48
Product_005,SKU_660,Automotive,762.07
Product_109,SKU_202,Fashion & Apparel,181.72
Product_150,SKU_994,Beauty & Personal Care,50.4
Product_061,SKU_074,Toys & Games,180.19
Product_174,SKU_911,Health & Wellness,411.15
Product_178,SKU_574,Beauty & Personal Care,20.41
Product_052,SKU_641,Health & Wellness,197.72
Product_028,SKU_479,Books & Media,547.9
Product_074,SKU_773,Beauty & Personal Care,83.95
Product_005,SKU_653,Automotive,83.69
Product_124,SKU_588,Toys & Games,635.43
Product_071,SKU_894,Beauty & Personal Care,32.8
Product_160,SKU_340,Health & Wellness,931.36
Product_028,SKU_859,Books & Media,893.0
Product_124,SKU_405,Toys & Games,794.74
Product_136,SKU_624,Groceries & Gourmet Food,428.96
Product_106,SKU_778,Books & Media,670.37
Product_023,SKU_602,Beauty & Personal Care,89.66
Product_067,SKU_747,Home Appliances,415.95
Product_044,SKU_204,Beauty & Personal Care,98.92
Product_197,SKU_208,Electronics,698.87
Product_161,SKU_787,Fashion & Apparel,531.25
Product_022,SKU_532,Sports & Outdoors,593.85
Product_091,SKU_939,Books & Media,572.14
Product_071,SKU_248,Beauty & Personal Care,80.86
Product_130,SKU_362,Fashion & Apparel,241.61
Product_078,SKU_816,Automotive,123.51
Product_038,SKU_714,Health & Wellness,72.97
Product_087,SKU_618,Beauty & Personal Care,35.89
Product_160,SKU_622,Health & Wellness,381.17
Product_121,SKU_224,Groceries & Gourmet Food,520.25
Product_118,SKU_062,Toys & Games,256.59
Product_117,SKU_676,Books & Media,755.54
Product_175,SKU_594,Fashion & Apparel,109.92
Product_047,SKU_691,Fashion & Apparel,753.27
Product_181,SKU_170,Beauty & Personal Care,23.47
Product_090,SKU_998,Toys & Games,651.97
Product_183,SKU_315,Fashion & Apparel,754.4
Product_074,SKU_773,Beauty & Personal Care,23.47
Product_190,SKU_718,Groceries & Gourmet Food,413.97
Product_156,SKU_524,Beauty & Personal Care,34.41
Product_199,SKU_346,Automotive,757.32
Product_049,SKU_012,Health & Wellness,318.63
Product_141,SKU_342,Books & Media,58.51
Product_037,SKU_812,Electronics,770.17
Product_017,SKU_556,Beauty & Personal Care,36.27
Product_186,SKU_619,Toys & Games,375.17
Product_176,SKU_983,Health & Wellness,737.7
Product_029,SKU_493,Automotive,800.54
Product_172,SKU_991,Groceries & Gourmet Food,710.1
Product_169,SKU_670,Automotive,258.76
Product_179,SKU_971,Home Appliances,800.44
Product_025,SKU_394,Toys & Games,576.91
Product_183,SKU_250,Fashion & Apparel,867.14
Product_064,SKU_257,Fashion & Apparel,432.89
Product_174,SKU_692,Health & Wellness,725.06
Product_065,SKU_728,Toys & Games,859.27
Product_073,SKU_659,Beauty & Personal Care,28.28
Product_029,SKU_493,Automotive,775.19
Product_008,SKU_049,Fashion & Apparel,708.84
Product_042,SKU_028,Books & Media,297.35
Product_073,SKU_244,Beauty & Personal Care,86.19
Product_079,SKU_437,Sports & Outdoors,550.95
Product_072,SKU_924,Electronics,916.8
Product_117,SKU_076,Books & Media,621.57
Product_045,SKU_366,Automotive,154.96
Product_135,SKU_769,Books & Media,618.75
Product_174,SKU_692,Health & Wellness,565.76
Product_035,SKU_381,Groceries & Gourmet Food,847.05
Product_083,SKU_402,Toys & Games,970.49
Product_148,SKU_265,Groceries & Gourmet Food,478.17
Product_151,SKU_030,Automotive,334.61
Product_126,SKU_512,Beauty & Personal Care,37.4
Product_025,SKU_070,Toys & Games,169.48
Product_042,SKU_138,Books & Media,435.35
Product_168,SKU_751,Groceries & Gourmet Food,397.88
Product_169,SKU_741,Automotive,618.9
Product_160,SKU_861,Health & Wellness,804.76
Product_037,SKU_757,Electronics,110.99
Product_143,SKU_951,Fashion & Apparel,933.21
Product_038,SKU_979,Health & Wellness,325.8
Product_130,SKU_547,Fashion & Apparel,362.22
Product_113,SKU_307,Home Appliances,566.04
Product_120,SKU_482,Electronics,230.96
Product_026,SKU_470,Fashion & Apparel,776.14
Product_189,SKU_567,Beauty & Personal Care,60.28
Product_127,SKU_097,Books & Media,932.9
Product_021,SKU_948,Groceries & Gourmet Food,546.83
Product_041,SKU_940,Automotive,903.71
Product_171,SKU_305,Toys & Games,466.8
Product_119,SKU_978,Home Appliances,349.15
Product_008,SKU_049,Fashion & Apparel,825.61
Product_031,SKU_720,Sports & Outdoors,646.02
Product_016,SKU_156,Home Appliances,381.75
Product_130,SKU_888,Fashion & Apparel,127.28
Product_109,SKU_451,Fashion & Apparel,512.41
Product_092,SKU_827,Fashion & Apparel,90.87
Product_179,SKU_633,Home Appliances,923.44
Product_168,SKU_431,Groceries & Gourmet Food,659.29
Product_199,SKU_818,Automotive,822.41
Product_026,SKU_470,Fashion & Apparel,873.24
Product_032,SKU_968,Electronics,312.75
Product_188,SKU_463,Automotive,885.76
Product_017,SKU_378,Beauty & Personal Care,37.47
Product_192,SKU_423,Electronics,688.52
Product_031,SKU_528,Sports & Outdoors,234.82
Product_008,SKU_414,Fashion & Apparel,843.45
Product_119,SKU_525,Home Appliances,320.63
Product_010,SKU_167,Books & Media,566.5
Product_097,SKU_352,Toys & Games,176.74
Product_031,SKU_325,Sports & Outdoors,95.73
Product_162,SKU_433,Health & Wellness,70.87
Product_171,SKU_931,Toys & Games,553.69
Product_098,SKU_485,Books & Media,432.58
Product_005,SKU_653,Automotive,288.51
Product_185,SKU_404,Beauty & Personal Care,67.45
Product_053,SKU_443,Automotive,423.75
Product_171,SKU_780,Toys & Games,151.99
Product_105,SKU_253,Fashion & Apparel,990.08
Product_188,SKU_546,Automotive,313.06
Product_072,SKU_795,Electronics,410.56
Product_122,SKU_375,Electronics,594.62
Product_042,SKU_138,Books & Media,601.67
Product_024,SKU_403,Beauty & Personal Care,51.99
Product_147,SKU_729,Electronics,456.52
Product_036,SKU_947,Sports & Outdoors,151.59
Product_060,SKU_475,Books & Media,246.09
Product_178,SKU_726,Beauty & Personal Care,32.11
Product_148,SKU_963,Groceries & Gourmet Food,105.27
Product_008,SKU_058,Fashion & Apparel,66.82
Product_109,SKU_912,Fashion & Apparel,461.13
Product_075,SKU_655,Home Appliances,375.29
Product_037,SKU_267,Electronics,626.1
Product_178,SKU_808,Beauty & Personal Care,76.03
Product_190,SKU_490,Groceries & Gourmet Food,913.19
Product_073,SKU_903,Beauty & Personal Care,99.31
Product_064,SKU_038,Fashion & Apparel,994.28
Product_065,SKU_989,Toys & Games,553.95
Product_101,SKU_011,Health & Wellness,409.59
Product_020,SKU_764,Health & Wellness,810.75
Product_004,SKU_642,Beauty & Personal Care,62.28
Product_008,SKU_058,Fashion & Apparel,532.82
Product_151,SKU_329,Automotive,945.24
Product_198,SKU_081,Health & Wellness,748.49
Product_042,SKU_028,Books & Media,553.87
Product_149,SKU_775,Groceries & Gourmet Food,138.25
Product_093,SKU_731,Books & Media,439.45
Product_052,SKU_135,Health & Wellness,960.06
Product_197,SKU_208,Electronics,624.27
Product_183,SKU_250,Fashion & Apparel,675.17
Product_159,SKU_1000,Electronics,65.06
Product_055,SKU_080,Automotive,111.26
Product_037,SKU_673,Electronics,486.98
Product_169,SKU_670,Automotive,964.63
Product_186,SKU_289,Toys & Games,488.68
Product_082,SKU_389,Health & Wellness,603.1
Product_049,SKU_012,Health & Wellness,230.23
Product_062,SKU_421,Toys & Games,822.27
Product_173,SKU_460,Fashion & Apparel,428.7
Product_127,SKU_429,Books & Media,460.17
Product_158,SKU_612,Groceries & Gourmet Food,332.08
Product_116,SKU_628,Home Appliances,571.72
Product_016,SKU_664,Home Appliances,797.14
Product_065,SKU_526,Toys & Games,88.65
Product_082,SKU_712,Health & Wellness,901.27
Product_067,SKU_675,Home Appliances,401.87
Product_115,SKU_554,Health & Wellness,130.35
Product_055,SKU_080,Automotive,469.75
Product_068,SKU_477,Health & Wellness,59.01
Product_120,SKU_700,Electronics,537.75
Product_129,SKU_644,Fashion & Apparel,267.88
Product_061,SKU_783,Toys & Games,716.82
Product_060,SKU_195,Books & Media,159.05
Product_090,SKU_515,Toys & Games,511.89
Product_088,SKU_393,Electronics,359.13
Product_126,SKU_512,Beauty & Personal Care,62.87
Product_067,SKU_819,Home Appliances,566.84
Product_165,SKU_188,Groceries & Gourmet Food,434.78
Product_072,SKU_795,Electronics,66.61
Product_118,SKU_674,Toys & Games,185.85
Product_176,SKU_603,Health & Wellness,511.64
Product_160,SKU_436,Health & Wellness,325.39
Product_077,SKU_317,Automotive,54.65
Product_157,SKU_227,Home Appliances,458.59
Product_160,SKU_436,Health & Wellness,853.51
Product_116,SKU_628,Home Appliances,504.69
Product_178,SKU_513,Beauty & Personal Care,67.91
Product_094,SKU_155,Home Appliances,111.66
Product_091,SKU_551,Books & Media,106.3
Product_195,SKU_701,Fashion & Apparel,960.34
Product_196,SKU_909,Books & Media,972.47
